transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,device_type,location,customer_age,customer_income,days_since_last_transaction,new_device_flag,new_location_flag,account_age_days,is_international,is_fraud
708,C0060,2025-10-22 20:16:25.433301,1642.27,pos,groceries,desktop,Daejeon,22,5380000,29,0,1,2205,0,0
709,C0060,2025-10-23 00:20:25.433301,76.28,transfer,groceries,mobile,Gwangju,22,5380000,21,0,1,2205,0,0
710,C0060,2025-10-23 14:52:25.433301,1567.39,transfer,electronics,unknown,Seoul,22,5380000,12,0,1,2205,0,0
711,C0060,2025-10-23 18:22:25.433301,477.62,atm,electronics,desktop,Gwangju,22,5380000,25,0,1,2205,0,0
712,C0060,2025-10-24 15:31:25.433301,373.39,transfer,fashion,unknown,Daegu,22,5380000,27,0,1,2205,0,0
713,C0060,2025-10-25 09:58:25.433301,260.88,pos,fashion,atm,Seoul,22,5380000,18,0,1,2205,0,0
714,C0060,2025-10-25 13:16:25.433301,555.19,online,entertainment,atm,Daejeon,22,5380000,25,0,1,2205,0,0
715,C0060,2025-10-26 01:17:25.433301,391.46,online,others,atm,Daejeon,22,5380000,17,0,1,2205,0,0
716,C0061,2025-08-20 01:52:25.433756,975.2,atm,others,desktop,Seoul,35,4850000,16,0,1,977,0,0
717,C0061,2025-08-20 09:18:25.433756,442.03,atm,fashion,unknown,Seoul,35,4850000,11,0,1,977,0,0
718,C0061,2025-08-21 08:51:25.433756,454.97,transfer,travel,unknown,Gwangju,35,4850000,29,1,1,977,0,0
719,C0061,2025-08-21 23:05:25.433756,301.6,transfer,fashion,desktop,Daejeon,35,4850000,7,0,1,977,0,0
720,C0061,2025-08-22 05:48:25.433756,385.46,online,groceries,atm,Jeju,35,4850000,13,0,0,977,0,0
721,C0061,2025-08-22 12:51:25.433756,516.07,pos,fashion,desktop,Seoul,35,4850000,25,0,1,977,0,0
722,C0061,2025-08-23 11:00:25.433756,102.71,online,others,unknown,Seoul,35,4850000,28,1,1,977,0,0
723,C0061,2025-08-23 13:20:25.433756,137.2,atm,fashion,mobile,Ulsan,35,4850000,23,0,1,977,0,0
724,C0061,2025-08-24 08:59:25.433756,731.14,online,entertainment,atm,Jeju,35,4850000,7,0,0,977,0,0
725,C0061,2025-08-24 19:50:25.433756,462.52,transfer,entertainment,unknown,Daegu,35,4850000,6,0,1,977,0,0
726,C0061,2025-08-25 05:22:25.433756,348.21,atm,travel,atm,Seoul,35,4850000,11,0,1,977,0,0
727,C0061,2025-08-26 00:09:25.433756,409.42,atm,travel,desktop,Daejeon,35,4850000,29,0,1,977,0,0
728,C0061,2025-08-26 12:52:25.433756,532.76,transfer,electronics,mobile,Seoul,35,4850000,25,0,1,977,0,0
729,C0062,2025-09-29 06:05:25.433937,261.96,transfer,others,mobile,Daegu,54,3350000,12,1,1,1095,0,0
730,C0062,2025-09-29 14:58:25.433937,216.45,transfer,electronics,desktop,Daejeon,54,3350000,28,0,1,1095,0,0
731,C0062,2025-09-30 01:57:25.433937,471.86,atm,electronics,atm,Busan,54,3350000,30,0,1,1095,0,0
732,C0062,2025-09-30 13:28:25.433937,184.44,atm,electronics,desktop,Daejeon,54,3350000,11,0,1,1095,0,0
733,C0062,2025-10-01 08:19:25.433937,559.25,transfer,travel,mobile,Seoul,54,3350000,5,0,1,1095,0,0
734,C0062,2025-10-01 13:07:25.433937,103.33,online,travel,desktop,Daejeon,54,3350000,2,0,1,1095,0,0
735,C0062,2025-10-02 11:26:25.433937,919.04,pos,entertainment,unknown,Gwangju,54,3350000,27,0,1,1095,0,0
736,C0062,2025-10-03 11:03:25.433937,588.79,transfer,fashion,desktop,Busan,54,3350000,5,0,1,1095,0,0
737,C0062,2025-10-04 06:41:25.433937,495.13,pos,electronics,mobile,Daegu,54,3350000,14,0,1,1095,0,0
738,C0062,2025-10-04 12:36:25.433937,885.5,online,travel,unknown,Daejeon,54,3350000,30,0,1,1095,0,0
739,C0062,2025-10-04 16:46:25.433937,1529.02,online,others,unknown,Jeju,54,3350000,15,0,0,1095,0,0
740,C0062,2025-10-04 23:26:25.433937,908.23,transfer,fashion,unknown,Ulsan,54,3350000,27,0,1,1095,0,0
741,C0062,2025-10-05 09:15:25.433937,92.51,pos,travel,desktop,Ulsan,54,3350000,0,0,1,1095,0,0
742,C0062,2025-10-06 06:30:25.433937,144.94,atm,groceries,atm,Jeju,54,3350000,15,0,0,1095,0,0
743,C0062,2025-10-07 06:19:25.433937,244.73,atm,others,desktop,Ulsan,54,3350000,23,0,1,1095,0,0
744,C0062,2025-10-08 01:29:25.433937,411.94,online,electronics,atm,Daegu,54,3350000,11,0,1,1095,0,0
745,C0062,2025-10-08 22:04:25.433937,610.41,online,electronics,atm,Ulsan,54,3350000,12,0,1,1095,0,0
746,C0063,2025-08-24 14:24:25.434201,225.74,transfer,groceries,unknown,Gwangju,70,6840000,4,1,1,879,0,0
747,C0063,2025-08-25 05:20:25.434201,468.44,pos,fashion,mobile,Gwangju,70,6840000,4,0,1,879,0,0
748,C0063,2025-08-25 15:05:25.434201,220.46,transfer,travel,atm,Daejeon,70,6840000,24,0,1,879,0,0
749,C0063,2025-08-26 06:07:25.434201,247.35,pos,fashion,unknown,Incheon,70,6840000,29,0,1,879,0,0
750,C0063,2025-08-26 08:05:25.434201,130.93,pos,groceries,mobile,Daegu,70,6840000,15,0,1,879,0,0
751,C0063,2025-08-26 23:08:25.434201,192.75,online,travel,mobile,Jeju,70,6840000,22,0,1,879,0,0
752,C0064,2025-10-19 12:30:25.434288,136.82,transfer,electronics,desktop,Daejeon,26,2990000,5,0,1,1551,0,0
753,C0064,2025-10-20 07:53:25.434288,184.81,pos,entertainment,mobile,Incheon,26,2990000,2,0,1,1551,0,0
754,C0064,2025-10-20 11:16:25.434288,937.22,transfer,electronics,atm,Busan,26,2990000,18,0,1,1551,0,0
755,C0064,2025-10-20 22:28:25.434288,188.76,pos,electronics,mobile,Jeju,26,2990000,21,0,1,1551,0,0
756,C0064,2025-10-21 07:49:25.434288,3313.98,online,fashion,mobile,Jeju,26,2990000,23,0,1,1551,0,0
757,C0064,2025-10-22 03:24:25.434288,598.64,pos,groceries,mobile,Daejeon,26,2990000,1,0,1,1551,0,0
758,C0064,2025-10-23 00:07:25.434288,467.72,atm,electronics,unknown,Daejeon,26,2990000,30,0,1,1551,0,0
759,C0064,2025-10-23 00:59:25.434288,203.02,pos,groceries,unknown,Ulsan,26,2990000,24,0,0,1551,0,0
760,C0065,2025-09-05 23:02:25.434413,706.45,transfer,others,desktop,Gwangju,47,6200000,26,0,1,3638,0,0
761,C0065,2025-09-06 14:24:25.434413,254.55,atm,travel,atm,Ulsan,47,6200000,13,0,1,3638,0,0
762,C0065,2025-09-07 05:23:25.434413,444.79,atm,electronics,mobile,Gwangju,47,6200000,21,0,1,3638,0,0
763,C0065,2025-09-07 10:50:25.434413,3127.75,atm,entertainment,mobile,Daejeon,47,6200000,2,0,1,3638,0,0
764,C0065,2025-09-07 16:04:25.434413,373.59,pos,others,atm,Daegu,47,6200000,9,0,1,3638,0,0
765,C0065,2025-09-07 17:46:25.434413,1011.73,online,entertainment,unknown,Ulsan,47,6200000,21,0,1,3638,0,0
766,C0065,2025-09-08 06:03:25.434413,229.86,transfer,entertainment,mobile,Seoul,47,6200000,21,0,1,3638,0,0
767,C0065,2025-09-08 19:37:25.434413,392.29,online,electronics,unknown,Daejeon,47,6200000,23,0,1,3638,0,0
768,C0065,2025-09-09 17:04:25.434413,1663.44,transfer,fashion,desktop,Daegu,47,6200000,23,0,1,3638,0,0
769,C0065,2025-09-10 16:13:25.434413,244.31,online,travel,mobile,Seoul,47,6200000,0,0,1,3638,0,0
770,C0065,2025-09-11 15:59:25.434413,1719.79,atm,others,unknown,Daejeon,47,6200000,19,0,1,3638,0,0
771,C0065,2025-09-12 15:42:25.434413,710.67,atm,fashion,mobile,Incheon,47,6200000,6,0,1,3638,0,1
772,C0065,2025-09-12 22:17:25.434413,257.24,online,groceries,unknown,Incheon,47,6200000,13,0,1,3638,0,0
773,C0065,2025-09-13 16:50:25.434413,669.1,pos,electronics,atm,Jeju,47,6200000,13,1,0,3638,0,0
774,C0066,2025-08-09 23:28:25.434617,878.35,atm,travel,mobile,Jeju,66,2550000,6,0,1,348,0,0
775,C0066,2025-08-10 13:00:25.434617,663.45,online,fashion,mobile,Busan,66,2550000,22,0,0,348,0,0
776,C0066,2025-08-11 06:05:25.434617,114.87,transfer,electronics,unknown,Ulsan,66,2550000,18,0,1,348,0,0
777,C0066,2025-08-11 22:54:25.434617,225.49,pos,others,mobile,Seoul,66,2550000,10,0,1,348,0,0
778,C0066,2025-08-12 21:11:25.434617,330.96,atm,travel,mobile,Jeju,66,2550000,20,0,1,348,0,0
779,C0066,2025-08-12 22:03:25.434617,380.11,pos,fashion,desktop,Jeju,66,2550000,7,0,1,348,0,0
780,C0066,2025-08-13 21:35:25.434617,662.84,transfer,entertainment,unknown,Incheon,66,2550000,23,0,1,348,0,0
781,C0066,2025-08-14 20:43:25.434617,465.06,transfer,travel,desktop,Daegu,66,2550000,23,1,1,348,0,0
782,C0066,2025-08-15 02:47:25.434617,138.62,pos,groceries,unknown,Busan,66,2550000,30,0,0,348,0,0
783,C0067,2025-08-27 09:53:25.434749,546.84,online,fashion,atm,Gwangju,45,9450000,5,0,0,3379,0,0
784,C0067,2025-08-27 11:08:25.434749,657.52,online,fashion,unknown,Busan,45,9450000,3,0,1,3379,0,0
785,C0067,2025-08-27 22:54:25.434749,631.33,transfer,electronics,atm,Incheon,45,9450000,27,0,1,3379,0,0
786,C0067,2025-08-28 00:47:25.434749,957.79,atm,travel,mobile,Busan,45,9450000,19,0,1,3379,0,0
787,C0067,2025-08-28 20:08:25.434749,786.14,online,entertainment,mobile,Incheon,45,9450000,27,0,1,3379,0,0
788,C0067,2025-08-29 06:16:25.434749,582.51,atm,entertainment,unknown,Busan,45,9450000,11,0,1,3379,0,0
789,C0067,2025-08-29 13:19:25.434749,381.41,atm,travel,mobile,Daegu,45,9450000,15,0,1,3379,0,0
790,C0067,2025-08-29 16:23:25.434749,106.83,transfer,fashion,unknown,Gwangju,45,9450000,7,0,0,3379,0,0
791,C0067,2025-08-30 06:56:25.434749,568.89,pos,groceries,unknown,Ulsan,45,9450000,28,0,1,3379,0,0
792,C0067,2025-08-31 06:23:25.434749,476.35,transfer,electronics,unknown,Incheon,45,9450000,22,0,1,3379,0,0
793,C0067,2025-08-31 09:26:25.434749,501.33,transfer,fashion,unknown,Incheon,45,9450000,12,0,1,3379,0,0
794,C0068,2025-08-25 10:15:25.434909,145.27,transfer,travel,unknown,Daejeon,26,4540000,10,0,1,879,0,1
795,C0068,2025-08-25 19:57:25.434909,169.89,pos,others,unknown,Jeju,26,4540000,28,0,1,879,0,0
796,C0068,2025-08-26 18:22:25.434909,936.85,atm,others,atm,Ulsan,26,4540000,28,0,1,879,0,1
797,C0068,2025-08-27 05:57:25.434909,390.86,atm,others,desktop,Daejeon,26,4540000,16,0,1,879,0,0
798,C0068,2025-08-28 03:48:25.434909,695.9,pos,electronics,mobile,Daejeon,26,4540000,24,0,1,879,0,0
799,C0068,2025-08-28 21:12:25.434909,412.67,online,others,mobile,Gwangju,26,4540000,16,0,1,879,0,0
800,C0068,2025-08-29 19:35:25.434909,413.15,online,travel,atm,Seoul,26,4540000,7,0,1,879,0,0
801,C0068,2025-08-30 15:03:25.434909,854.59,pos,fashion,atm,Daejeon,26,4540000,26,0,1,879,0,0
802,C0068,2025-08-31 04:06:25.434909,266.98,pos,electronics,atm,Daegu,26,4540000,11,0,0,879,0,0
803,C0069,2025-09-15 11:04:25.435057,435.68,online,electronics,unknown,Incheon,54,6590000,14,1,0,1828,0,0
804,C0069,2025-09-16 00:58:25.435057,278.71,atm,fashion,unknown,Ulsan,54,6590000,22,0,1,1828,0,0
805,C0069,2025-09-16 15:21:25.435057,284.98,pos,groceries,desktop,Jeju,54,6590000,4,0,1,1828,0,0
806,C0069,2025-09-17 09:34:25.435057,315.03,online,others,desktop,Jeju,54,6590000,23,0,1,1828,0,0
807,C0069,2025-09-17 13:47:25.435057,481.89,atm,electronics,mobile,Gwangju,54,6590000,1,0,1,1828,0,0
808,C0069,2025-09-18 00:21:25.435057,275.06,transfer,fashion,atm,Jeju,54,6590000,4,0,1,1828,1,0
809,C0069,2025-09-18 02:10:25.435057,1101.69,transfer,fashion,desktop,Incheon,54,6590000,15,1,0,1828,0,0
810,C0069,2025-09-18 04:38:25.435057,197.22,online,travel,unknown,Daejeon,54,6590000,28,0,1,1828,0,0
811,C0069,2025-09-19 01:28:25.435057,347.41,pos,groceries,unknown,Jeju,54,6590000,4,0,1,1828,0,0
812,C0069,2025-09-19 22:57:25.435057,283.78,atm,travel,desktop,Ulsan,54,6590000,1,0,1,1828,0,0
813,C0069,2025-09-20 08:35:25.435057,1283.8,online,groceries,mobile,Daejeon,54,6590000,3,0,1,1828,0,0
814,C0069,2025-09-21 05:52:25.435057,472.13,online,entertainment,desktop,Jeju,54,6590000,0,0,1,1828,0,0
815,C0069,2025-09-21 12:10:25.435057,921.01,online,fashion,desktop,Daegu,54,6590000,26,0,1,1828,0,0
816,C0069,2025-09-22 06:32:25.435057,122.92,transfer,travel,mobile,Jeju,54,6590000,0,0,1,1828,0,0
817,C0069,2025-09-22 07:31:25.435057,499.52,transfer,travel,atm,Busan,54,6590000,3,0,1,1828,0,0
818,C0069,2025-09-22 13:55:25.435057,821.97,transfer,electronics,desktop,Daejeon,54,6590000,21,0,1,1828,0,0
819,C0069,2025-09-23 01:11:25.435057,430.88,pos,electronics,mobile,Daejeon,54,6590000,10,0,1,1828,0,0
820,C0069,2025-09-23 10:09:25.435057,946.13,atm,electronics,mobile,Daegu,54,6590000,19,0,1,1828,0,0
821,C0070,2025-10-23 17:28:25.435313,266.71,online,fashion,unknown,Ulsan,31,4850000,0,0,1,1123,0,0
822,C0070,2025-10-23 18:16:25.435313,1245.73,transfer,entertainment,mobile,Daegu,31,4850000,20,0,1,1123,0,0
823,C0070,2025-10-24 08:19:25.435313,2537.97,atm,electronics,desktop,Incheon,31,4850000,5,0,1,1123,0,0
824,C0070,2025-10-24 22:56:25.435313,301.79,atm,electronics,mobile,Jeju,31,4850000,19,0,0,1123,0,0
825,C0070,2025-10-24 23:07:25.435313,282.48,online,travel,atm,Daejeon,31,4850000,12,0,1,1123,0,0
826,C0070,2025-10-25 06:32:25.435313,1290.4,transfer,electronics,desktop,Busan,31,4850000,12,0,1,1123,0,0
827,C0070,2025-10-26 01:41:25.435313,1427.47,transfer,travel,desktop,Gwangju,31,4850000,30,0,1,1123,0,0
828,C0070,2025-10-26 17:18:25.435313,265.53,transfer,groceries,atm,Gwangju,31,4850000,30,0,1,1123,0,1
829,C0070,2025-10-27 17:04:25.435313,288.26,pos,others,mobile,Jeju,31,4850000,0,0,0,1123,1,0
830,C0070,2025-10-28 17:00:25.435313,322.01,atm,travel,mobile,Busan,31,4850000,28,0,1,1123,0,0
831,C0070,2025-10-29 16:06:25.435313,137.61,online,fashion,unknown,Gwangju,31,4850000,26,0,1,1123,0,0
832,C0070,2025-10-29 16:33:25.435313,193.46,online,travel,atm,Daegu,31,4850000,7,0,1,1123,0,0
833,C0070,2025-10-30 15:56:25.435313,180.67,transfer,groceries,mobile,Daejeon,31,4850000,7,0,1,1123,0,0
834,C0070,2025-10-31 04:29:25.435313,218.28,online,fashion,unknown,Daegu,31,4850000,26,0,1,1123,1,0
835,C0070,2025-10-31 14:07:25.435313,392.39,atm,groceries,desktop,Incheon,31,4850000,4,0,1,1123,0,0
836,C0070,2025-11-01 09:44:25.435313,486.57,pos,entertainment,atm,Daegu,31,4850000,0,0,1,1123,0,0
837,C0070,2025-11-02 04:05:25.435313,1394.65,transfer,others,unknown,Seoul,31,4850000,20,0,1,1123,0,0
838,C0071,2025-09-12 22:10:25.435568,181.51,transfer,electronics,unknown,Jeju,24,6530000,24,1,1,307,0,0
839,C0071,2025-09-12 23:56:25.435568,886.66,transfer,travel,unknown,Gwangju,24,6530000,6,0,1,307,1,0
840,C0071,2025-09-13 00:57:25.435568,339.95,pos,others,unknown,Busan,24,6530000,6,0,0,307,0,0
841,C0071,2025-09-13 22:29:25.435568,387.78,online,electronics,unknown,Ulsan,24,6530000,18,0,1,307,0,0
842,C0071,2025-09-14 07:11:25.435568,692.19,pos,electronics,unknown,Daegu,24,6530000,26,1,1,307,0,0
843,C0071,2025-09-14 15:25:25.435568,164.32,online,entertainment,unknown,Busan,24,6530000,18,0,0,307,0,0
844,C0071,2025-09-14 16:43:25.435568,547.81,atm,fashion,mobile,Incheon,24,6530000,25,0,1,307,0,0
845,C0071,2025-09-15 14:15:25.435568,460.89,atm,electronics,mobile,Seoul,24,6530000,9,0,1,307,0,0
846,C0071,2025-09-16 11:29:25.435568,598.22,atm,groceries,mobile,Jeju,24,6530000,25,0,1,307,0,0
847,C0071,2025-09-16 15:06:25.435568,508.43,transfer,others,mobile,Jeju,24,6530000,18,0,1,307,0,0
848,C0071,2025-09-17 11:34:25.435568,2876.24,online,entertainment,desktop,Incheon,24,6530000,8,0,1,307,0,0
849,C0071,2025-09-18 08:55:25.435568,242.21,atm,groceries,desktop,Incheon,24,6530000,1,0,1,307,0,0
850,C0071,2025-09-19 02:35:25.435568,263.8,transfer,fashion,desktop,Incheon,24,6530000,19,0,1,307,0,0
851,C0071,2025-09-19 03:01:25.435568,245.06,pos,electronics,desktop,Seoul,24,6530000,6,0,1,307,0,0
852,C0071,2025-09-19 10:03:25.435568,258.69,online,fashion,desktop,Jeju,24,6530000,14,0,1,307,0,0
853,C0072,2025-08-20 18:30:25.435779,242.28,atm,fashion,desktop,Busan,61,7530000,25,0,1,482,0,0
854,C0072,2025-08-20 18:47:25.435779,1044.42,pos,others,desktop,Jeju,61,7530000,7,0,1,482,0,0
855,C0072,2025-08-21 06:15:25.435779,1256.9,atm,groceries,unknown,Incheon,61,7530000,0,0,1,482,0,0
856,C0072,2025-08-21 07:26:25.435779,255.55,online,groceries,atm,Jeju,61,7530000,18,0,1,482,0,0
857,C0072,2025-08-21 08:36:25.435779,207.29,pos,groceries,atm,Incheon,61,7530000,8,0,1,482,0,0
858,C0072,2025-08-22 03:41:25.435779,588.24,pos,groceries,desktop,Seoul,61,7530000,8,0,0,482,0,0
859,C0072,2025-08-23 02:58:25.435779,259.36,pos,travel,mobile,Gwangju,61,7530000,9,0,1,482,0,0
860,C0072,2025-08-23 15:50:25.435779,669.38,pos,entertainment,unknown,Busan,61,7530000,28,0,1,482,0,0
861,C0072,2025-08-23 22:32:25.435779,474.54,atm,others,atm,Gwangju,61,7530000,20,0,1,482,0,0
862,C0072,2025-08-24 19:43:25.435779,119.99,pos,entertainment,atm,Incheon,61,7530000,1,0,1,482,0,0
863,C0072,2025-08-25 00:11:25.435779,1391.31,atm,groceries,mobile,Jeju,61,7530000,19,1,1,482,0,0
864,C0072,2025-08-25 22:22:25.435779,1697.14,transfer,travel,unknown,Incheon,61,7530000,11,0,1,482,0,0
865,C0072,2025-08-26 15:25:25.435779,247.09,atm,fashion,unknown,Seoul,61,7530000,28,0,0,482,0,0
866,C0072,2025-08-27 05:05:25.435779,295.85,pos,fashion,unknown,Ulsan,61,7530000,29,0,1,482,0,0
867,C0072,2025-08-27 08:08:25.435779,507.09,pos,electronics,atm,Jeju,61,7530000,7,0,1,482,0,0
868,C0073,2025-09-13 23:40:25.435998,527.19,atm,travel,unknown,Gwangju,68,4420000,10,0,1,1764,0,1
869,C0073,2025-09-14 14:54:25.435998,683.23,pos,fashion,mobile,Gwangju,68,4420000,9,0,1,1764,0,0
870,C0073,2025-09-15 13:02:25.435998,2014.58,online,fashion,desktop,Busan,68,4420000,11,1,1,1764,0,0
871,C0073,2025-09-15 19:54:25.435998,350.18,transfer,fashion,atm,Daejeon,68,4420000,19,0,1,1764,0,0
872,C0073,2025-09-16 14:36:25.435998,213.01,transfer,electronics,atm,Daejeon,68,4420000,25,0,1,1764,0,0
873,C0073,2025-09-17 10:33:25.435998,133.83,online,travel,desktop,Ulsan,68,4420000,23,0,1,1764,0,0
874,C0073,2025-09-18 04:19:25.435998,224.81,atm,others,unknown,Gwangju,68,4420000,10,0,1,1764,0,0
875,C0073,2025-09-19 04:18:25.435998,392.88,atm,groceries,unknown,Jeju,68,4420000,0,0,1,1764,0,0
876,C0073,2025-09-19 08:50:25.435998,1695.35,transfer,others,mobile,Jeju,68,4420000,26,0,1,1764,0,0
877,C0073,2025-09-19 23:31:25.435998,266.64,atm,others,atm,Gwangju,68,4420000,18,0,1,1764,0,0
878,C0073,2025-09-20 04:55:25.435998,482.52,transfer,entertainment,unknown,Ulsan,68,4420000,12,1,1,1764,0,0
879,C0073,2025-09-20 21:17:25.435998,398.16,online,fashion,unknown,Daejeon,68,4420000,3,0,1,1764,0,0
880,C0073,2025-09-21 20:58:25.435998,1043.9,atm,electronics,desktop,Daegu,68,4420000,30,0,1,1764,0,0
881,C0073,2025-09-22 07:04:25.435998,3045.88,online,travel,mobile,Gwangju,68,4420000,5,0,1,1764,0,0
882,C0073,2025-09-22 20:34:25.435998,263.83,pos,electronics,desktop,Ulsan,68,4420000,2,0,1,1764,0,0
883,C0074,2025-10-21 15:18:25.436119,272.72,transfer,travel,unknown,Incheon,51,6920000,30,0,1,3641,0,0
884,C0074,2025-10-22 14:50:25.436119,930.13,atm,fashion,desktop,Seoul,51,6920000,14,1,1,3641,0,0
885,C0074,2025-10-22 23:25:25.436119,696.11,transfer,entertainment,unknown,Jeju,51,6920000,1,0,1,3641,0,0
886,C0074,2025-10-23 15:09:25.436119,1767.58,transfer,others,atm,Ulsan,51,6920000,25,0,1,3641,0,0
887,C0074,2025-10-23 21:26:25.436119,643.64,atm,travel,unknown,Incheon,51,6920000,3,0,1,3641,0,0
888,C0074,2025-10-24 05:46:25.436119,302.65,pos,fashion,atm,Busan,51,6920000,23,0,1,3641,0,0
889,C0074,2025-10-24 19:58:25.436119,647.11,online,fashion,mobile,Busan,51,6920000,24,0,1,3641,0,0
890,C0074,2025-10-25 04:45:25.436119,979.42,pos,entertainment,mobile,Jeju,51,6920000,20,0,1,3641,1,0
891,C0074,2025-10-25 17:55:25.436119,777.73,transfer,others,unknown,Daegu,51,6920000,0,0,0,3641,0,0
892,C0074,2025-10-25 22:44:25.436119,605.36,transfer,others,unknown,Jeju,51,6920000,2,0,1,3641,0,0
893,C0074,2025-10-26 13:50:25.436119,947.04,pos,travel,atm,Incheon,51,6920000,0,0,1,3641,0,0
894,C0075,2025-08-30 21:37:25.436208,1028.07,pos,electronics,mobile,Daejeon,45,2600000,11,0,1,1652,0,0
895,C0075,2025-08-31 20:49:25.436208,1218.93,pos,travel,mobile,Busan,45,2600000,9,0,1,1652,0,0
896,C0075,2025-08-31 22:38:25.436208,677.88,atm,groceries,desktop,Gwangju,45,2600000,6,1,1,1652,0,0
897,C0075,2025-08-31 23:17:25.436208,352.94,transfer,groceries,mobile,Daegu,45,2600000,3,0,1,1652,0,0
898,C0075,2025-09-01 05:10:25.436208,453.67,pos,electronics,unknown,Busan,45,2600000,10,0,1,1652,0,0
899,C0075,2025-09-01 12:24:25.436208,1059.13,atm,travel,mobile,Daegu,45,2600000,11,0,1,1652,0,1
900,C0075,2025-09-02 10:53:25.436208,209.86,transfer,electronics,unknown,Daegu,45,2600000,2,0,1,1652,0,0
901,C0075,2025-09-03 08:20:25.436208,541.82,transfer,electronics,mobile,Daegu,45,2600000,24,0,1,1652,0,0
902,C0076,2025-08-31 03:42:25.436273,294.51,pos,fashion,mobile,Gwangju,20,5990000,22,0,1,3895,0,0
903,C0076,2025-09-01 03:32:25.436273,412.81,pos,fashion,desktop,Gwangju,20,5990000,21,0,1,3895,0,0
904,C0076,2025-09-02 00:28:25.436273,1121.88,atm,travel,desktop,Seoul,20,5990000,19,0,1,3895,0,0
905,C0076,2025-09-02 08:42:25.436273,470.07,atm,groceries,mobile,Seoul,20,5990000,15,0,1,3895,0,0
906,C0076,2025-09-02 15:50:25.436273,418.7,online,groceries,unknown,Gwangju,20,5990000,10,0,1,3895,0,0
907,C0076,2025-09-03 09:46:25.436273,135.93,atm,others,atm,Seoul,20,5990000,23,0,1,3895,0,0
908,C0076,2025-09-04 04:20:25.436273,732.9,online,others,desktop,Daegu,20,5990000,12,0,1,3895,0,0
909,C0076,2025-09-05 01:59:25.436273,676.13,online,electronics,unknown,Busan,20,5990000,1,0,1,3895,0,0
910,C0077,2025-10-21 11:24:25.436339,2276.98,pos,entertainment,desktop,Daegu,70,6650000,13,0,1,1832,0,0
911,C0077,2025-10-21 18:18:25.436339,315.38,pos,travel,desktop,Daegu,70,6650000,18,0,1,1832,0,0
912,C0077,2025-10-22 03:44:25.436339,480.74,atm,electronics,atm,Ulsan,70,6650000,15,0,1,1832,0,0
913,C0077,2025-10-22 18:41:25.436339,492.51,pos,travel,mobile,Ulsan,70,6650000,2,0,1,1832,0,0
914,C0077,2025-10-23 15:09:25.436339,1425.05,pos,entertainment,desktop,Daejeon,70,6650000,9,0,0,1832,0,0
915,C0077,2025-10-24 12:00:25.436339,373.82,atm,electronics,atm,Incheon,70,6650000,6,0,1,1832,0,0
916,C0077,2025-10-24 12:36:25.436339,504.32,transfer,travel,unknown,Ulsan,70,6650000,23,0,1,1832,0,0
917,C0077,2025-10-25 10:38:25.436339,656.1,online,travel,mobile,Busan,70,6650000,18,0,1,1832,0,0
918,C0077,2025-10-25 19:30:25.436339,468.38,transfer,entertainment,unknown,Gwangju,70,6650000,20,0,1,1832,0,0
919,C0077,2025-10-26 04:05:25.436339,282.27,pos,travel,mobile,Gwangju,70,6650000,21,1,1,1832,0,0
920,C0077,2025-10-26 09:17:25.436339,471.19,transfer,entertainment,unknown,Incheon,70,6650000,19,0,1,1832,0,0
921,C0078,2025-11-05 12:16:25.436483,952.32,online,others,unknown,Ulsan,64,9480000,28,1,1,734,0,0
922,C0078,2025-11-06 02:52:25.436483,177.47,pos,travel,atm,Daejeon,64,9480000,17,0,1,734,0,0
923,C0078,2025-11-06 13:32:25.436483,448.71,atm,others,mobile,Busan,64,9480000,24,0,1,734,0,0
924,C0078,2025-11-06 22:52:25.436483,230.42,pos,others,unknown,Daejeon,64,9480000,5,0,1,734,1,1
925,C0078,2025-11-07 01:25:25.436483,1049.47,atm,entertainment,unknown,Daejeon,64,9480000,5,0,1,734,0,0
926,C0078,2025-11-07 06:10:25.436483,119.28,pos,travel,desktop,Busan,64,9480000,26,0,1,734,0,0
927,C0078,2025-11-07 12:34:25.436483,257.97,pos,fashion,unknown,Jeju,64,9480000,19,0,0,734,0,0
928,C0078,2025-11-07 15:27:25.436483,545.54,transfer,electronics,unknown,Busan,64,9480000,10,1,1,734,0,0
929,C0078,2025-11-08 08:10:25.436483,1411.52,online,electronics,mobile,Daejeon,64,9480000,0,0,1,734,0,0
930,C0078,2025-11-08 09:45:25.436483,382.76,online,groceries,mobile,Ulsan,64,9480000,30,0,1,734,0,0
